time,x,y,psi,u,v,r,throttle,rudder_angle_deg
48.54999999999938,136.76281435486007,48.880891100488896,0.7589457199715595,3.496710668896697,-0.025599424912561838,0.023819382736982947,0.8,35.0
48.599999999999376,136.890426626484,49.00040450823738,0.7601371671174783,3.4966628250833356,-0.026223804976090462,0.023828942918376225,0.8,35.0
48.64999999999937,137.01791618392554,49.1200456513116,0.7613290928846027,3.4966148317624173,-0.026848973893859058,0.023838515342488854,0.8,35.0
48.69999999999937,137.14528286836415,49.23981443439946,0.7625214978855364,3.496566689064852,-0.027474930666384758,0.02384810001867397,0.8,35.0
48.74999999999937,137.2725265209308,49.35971076209645,0.7637143827333297,3.4965183971190523,-0.028101674291226588,0.023857696955865707,0.8,35.0
48.799999999999365,137.39964698270757,49.47973453890527,0.764907748041459,3.4964699560509622,-0.02872920376289344,0.023867306162585138,0.8,35.0
48.84999999999936,137.52664409472712,49.59988566923551,0.7661015944238063,3.4964213659840815,-0.029357518072753778,0.023876927646946055,0.8,35.0
48.89999999999936,137.6535176979723,49.7201640574033,0.7672959224946394,3.496372627039494,-0.02998661620894704,0.023886561416660675,0.8,35.0
48.949999999999356,137.78026763337556,49.84056960763095,0.7684907328685917,3.496323739335893,-0.030616497156296742,0.02389620747904519,0.8,35.0
48.99999999999935,137.90689374181855,49.96110222404659,0.769686026160643,3.496274702989606,-0.03124715989622519,0.02390586584102524,0.8,35.0
49.04999999999935,138.0333958641316,50.08176181068386,0.7708818029861,3.4962255181146245,-0.031878603406669856,0.023915536509141244,0.8,35.0
49.09999999999935,138.1597738410932,50.20254827148149,0.7720780639605777,3.4961761848226254,-0.032510826662001314,0.02392521948955364,0.8,35.0
49.149999999999345,138.28602751342964,50.32346151028301,0.7732748096999801,3.496126703223,-0.03314382863294275,0.02393491478804801,0.8,35.0
49.19999999999934,138.41215672181445,50.444501430836354,0.774472040820482,3.496077073422878,-0.03377760828649098,0.0239446224100401,0.8,35.0
49.24999999999934,138.5381613068679,50.56566793679352,0.7756697579385111,3.4960272955271536,-0.034412164585839025,0.023954342360580746,0.8,35.0
49.299999999999336,138.66404110915656,50.68696093171018,0.7768679616707291,3.49597736963851,-0.03504749649030011,0.02396407464436068,0.8,35.0
49.34999999999933,138.78979596919285,50.808380319045376,0.7780666526340149,3.495927295857445,-0.03568360295523314,0.023973819265715266,0.8,35.0
49.39999999999933,138.91542572743452,50.9299260021611,0.7792658314454464,3.4958770742822973,-0.03632048293196961,0.02398357622862911,0.8,35.0
49.44999999999933,139.0409302242842,51.05159788432198,0.7804654987222834,3.4958267050092684,-0.0369581353677419,0.0239933455367406,0.8,35.0
49.499999999999325,139.16630930008893,51.17339586869486,0.7816656550819507,3.4957761881324503,-0.03759655920561299,0.02400312719334632,0.8,35.0
49.54999999999932,139.29156279513964,51.29531985834849,0.782866301142021,3.4957255237438485,-0.03823575338440742,0.02401292120140543,0.8,35.0
49.59999999999932,139.41669054967076,51.417369756253116,0.7840674375201983,3.4956747119334066,-0.03887571683864375,0.024022727563543886,0.8,35.0
49.64999999999932,139.54169240385966,51.53954546528012,0.7852690648343011,3.4956237527890313,-0.03951644849846816,0.02403254628205863,0.8,35.0
49.699999999999314,139.66656819782622,51.66184688820167,0.7864711837022472,3.4955726463966155,-0.040157947289589435,0.02404237735892166,0.8,35.0
49.74999999999931,139.7913177716324,51.78427392769032,0.7876737947420365,3.4955213928400632,-0.040800212133215184,0.02405222079578405,0.8,35.0
49.79999999999931,139.91594096528175,51.90682648631864,0.7888768985717355,3.495469992201314,-0.041443241945989286,0.024062076593979843,0.8,35.0
49.849999999999305,140.04043761871884,52.02950446655885,0.7900804958094619,3.4954184445603644,-0.042087035639930576,0.0240719447545299,0.8,35.0
49.8999999999993,140.16480757182896,52.15230777078243,0.7912845870733692,3.4953667499952945,-0.04273159212237271,0.02408182527814567,0.8,35.0
49.9499999999993,140.28905066443755,52.275236301259746,0.7924891729816309,3.495314908582289,-0.043376910295905215,0.024091718165232843,0.8,35.0
49.9999999999993,140.41316673630976,52.398289960159666,0.7936942541524257,3.495262920395662,-0.04402298905831572,0.024101623415894977,0.8,35.0
50.049999999999294,140.53715562714999,52.52146864954918,0.7948998312039225,3.4952107855078807,-0.04466982730253327,0.02411154102993703,0.8,35.0
50.09999999999929,140.66101717660138,52.644772271393,0.7961059047542659,3.495158503989586,-0.04531742391657283,0.02412147100686881,0.8,35.0
50.14999999999929,140.7847512242454,52.7682007275532,0.7973124754215614,3.495106075909618,-0.04596577778348078,0.024131413345908372,0.8,35.0
50.199999999999285,140.90835760960147,52.89175391978878,0.7985195438238606,3.4950535013350374,-0.04661488778128166,0.02414136804598533,0.8,35.0
50.24999999999928,141.03183617212628,53.01543174975533,0.7997271105791478,3.4950007803311496,-0.04726475278292578,0.024151335105744114,0.8,35.0
50.29999999999928,141.15518675121353,53.139234119004584,0.8009351763053252,3.494947912961525,-0.04791537165623804,0.024161314523547153,0.8,35.0
50.34999999999928,141.2784091861934,53.263160928984064,0.8021437416201991,3.4948948992880235,-0.04856674326386767,0.024171306297477994,0.8,35.0
50.399999999999274,141.401503316332,53.387212081036665,0.8033528071414663,3.494841739370816,-0.049218866463239065,0.024181310425344358,0.8,35.0
50.44999999999927,141.52446898083113,53.51138747640026,0.8045623734867003,3.4947884332684067,-0.04987174010650352,0.024191326904681128,0.8,35.0
50.49999999999927,141.64730601882766,53.635687016207285,0.805772441273338,3.494734981037654,-0.05052536304049202,0.024201355732753293,0.8,35.0
50.549999999999265,141.77001426939307,53.76011060148436,0.806983011118666,3.494681382733795,-0.051179734106668984,0.024211396906558803,0.8,35.0
50.59999999999926,141.8925935715331,53.884658133151845,0.8081940836398076,3.4946276384104635,-0.05183485214108689,0.024221450422831393,0.8,35.0
50.64999999999926,142.0150437641872,54.00932951202348,0.8094056594537098,3.494573748119716,-0.05249071597434193,0.02423151627804334,0.8,35.0
50.69999999999926,142.13736468622812,54.134124638805936,0.8106177391771302,3.4945197119120497,-0.05314732443153047,0.024241594468408147,0.8,35.0
50.749999999999254,142.2595561764615,54.25904341409842,0.8118303234266243,3.4944655298364253,-0.05380467633220651,0.024251684989883206,0.8,35.0
50.79999999999925,142.38161807362533,54.384085738392265,0.813043412818533,3.4944112019402884,-0.05446277049034,0.024261787838172368,0.8,35.0
50.84999999999925,142.50355021638958,54.50925151207049,0.8142570079689694,3.49435672826959,-0.05512160571427596,0.024271903008728498,0.8,35.0
50.899999999999245,142.62535244335572,54.63454063540741,0.8154711094938072,3.494302108868809,-0.055781180806694586,0.024282030496755945,0.8,35.0
50.94999999999924,142.74702459305627,54.759953008568196,0.8166857180086678,3.4942473437809696,-0.05644149456457207,0.024292170297212985,0.8,35.0
50.99999999999924,142.86856650395438,54.88548853160845,0.8179008341289086,3.494192433047666,-0.057102545779142345,0.0243023224048142,0.8,35.0
51.04999999999924,142.98997801444338,55.0111471044738,0.8191164584696102,3.4941373767090815,-0.05776433323585961,0.024312486814032815,0.8,35.0
51.099999999999234,143.1112589628463,55.13692862699944,0.8203325916455654,3.494082174804008,-0.05842685571436166,0.024322663519102984,0.8,35.0
51.14999999999923,143.2324091874155,55.26283299890973,0.8215492342712665,3.494026827369867,-0.059090111988434016,0.02433285251402204,0.8,35.0
51.19999999999923,143.35342852633212,55.38886011981774,0.8227663869608941,3.493971334442732,-0.05975410082597485,0.024343053792552673,0.8,35.0
51.249999999999226,143.4743168177058,55.51500988922484,0.8239840503283054,3.4939156960573445,-0.06041882098896064,0.0243532673482251,0.8,35.0
51.29999999999922,143.59507389957412,55.64128220652023,0.8252022249870223,3.493859912247138,-0.061084271233412625,0.024363493174339158,0.8,35.0
51.34999999999922,143.71569960990217,55.76767697098053,0.8264209115502207,3.4938039830442547,-0.06175045030936397,0.024373731263966376,0.8,35.0
